cargoship_ru2_whatthe,,voiceovers/UK/Cargoship/cargoship_ru2_8_2.wav,0.95,0.95,,,360,6000,mission,streamed,,,master,cargoship,,,,,,,,,0.1
cargoship_ru2_aretheyamericans,,voiceovers/UK/Cargoship/cargoship_ru2_8_3.wav,0.95,0.95,,,360,6000,mission,streamed,,,master,cargoship,,,,,,,,,0.1
cargoship_ru2_theyregettingclose,,voiceovers/UK/Cargoship/cargoship_ru2_8_7.wav,0.95,0.95,,,360,6000,mission,streamed,,,master,cargoship,,,,,,,,,0.1

# Russian 4,,,,,,,,,,,,,,,,,,,,,,,
cargoship_ru4_getready,,voiceovers/UK/Cargoship/cargoship_ru4_8_4.wav,0.95,0.95,,,360,6000,mission,streamed,,,master,cargoship,,,,,,,,,0.1
cargoship_ru4_middleofocean,,voiceovers/UK/Cargoship/cargoship_ru4_8_6.wav,0.95,0.95,,,360,6000,mission,streamed,,,master,cargoship,,,,,,,,,0.1


#******COUP,,,,,,,,,,,,,,,,,,,,,,,

# Arab 2,,,,,,,,,,,,,,,,,,,,,,,
coup_ab2_okigotit,,voiceovers/US/Coup/coup_ab2_3_9.wav,0.65,0.65,,,360,6000,mission,streamed,,,master,coup,,,,,,,,,0.1
coup_ab2_snicker,,voiceovers/US/Coup/coup_ab2_3_14.wav,0.65,0.65,,,360,6000,mission,streamed,,,master,coup,,,,,,,,,0.1

# Arab 4,,,,,,,,,,,,,,,,,,,,,,,
coup_ab4_wehavetraitor,,voiceovers/US/Coup/coup_ab4_1_5.wav,0.8,0.8,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1
coup_ab4_dontmoveyou,,voiceovers/US/Coup/coup_ab4_2_1.wav,0.8,0.8,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1
coup_ab4_keepmouthshut,,voiceovers/US/Coup/coup_ab4_2_2.wav,0.8,0.8,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1
coup_ab4_clearthesebuildings,,voiceovers/US/Coup/coup_ab4_2_3.wav,0.8,0.8,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1
coup_ab4_undermartiallaw,,voiceovers/US/Coup/coup_ab4_3_1_R.wav,0.55,0.55,,,360,6000,announcer,streamed,,,0.8,coup,,,,,,radio,nowetlevel,,0.1
coup_ab4_obeymilitary,,voiceovers/US/Coup/coup_ab4_3_2_R.wav,0.55,0.55,,,360,6000,announcer,streamed,,,0.8,coup,,,,,,radio,nowetlevel,,0.1
coup_ab4_withinsociety,,voiceovers/US/Coup/coup_ab4_3_3_R.wav,0.55,0.55,,,360,6000,announcer,streamed,,,0.8,coup,,,,,,radio,nowetlevel,,0.1
coup_ab4_actsoftreason,,voiceovers/US/Coup/coup_ab4_3_4_R.wav,0.55,0.55,,,360,6000,announcer,streamed,,,0.8,coup,,,,,,radio,nowetlevel,,0.1
coup_ab4_safetransition,,voiceovers/US/Coup/coup_ab4_3_5_R.wav,0.55,0.55,,,360,6000,announcer,streamed,,,0.8,coup,,,,,,radio,nowetlevel,,0.1
coup_ab4_civilunrest,,voiceovers/US/Coup/coup_ab4_3_6_R.wav,0.55,0.55,,,360,6000,announcer,streamed,,,0.8,coup,,,,,,radio,nowetlevel,,0.1
coup_ab4_waitedforthisday,,voiceovers/US/Coup/coup_ab4_3_7.wav,0.8,0.8,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1
coup_ab4_turnlefthere,,voiceovers/US/Coup/coup_ab4_3_8.wav,0.8,0.8,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1
coup_ab4_rightatintersection,,voiceovers/US/Coup/coup_ab4_3_10.wav,0.8,0.8,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1
coup_ab4_yourescarednow,,voiceovers/US/Coup/coup_ab4_3_11.wav,0.8,0.8,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1
coup_ab4_laughs,,voiceovers/US/Coup/coup_ab4_3_12.wav,0.8,0.8,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1
coup_ab4_justwethimself,,voiceovers/US/Coup/coup_ab4_3_13.wav,0.8,0.8,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1
coup_ab4_endoftheroad,,voiceovers/US/Coup/coup_ab4_3_15.wav,0.8,0.8,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1
coup_ab4_pieceoffilth,,voiceovers/US/Coup/coup_ab4_3_16.wav,0.8,0.8,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1

# Khaled Al-Asad,,,,,,,,,,,,,,,,,,,,,,,
coup_kaa_onenation,,voiceovers/US/Coup/coup_kaa_1_1_STD.wav,0.9,0.9,,,360,6000,announcer,streamed,,,,coup,,,,,,ambience,nowetlevel,,0.3
coup_kaa_newera,,voiceovers/US/Coup/coup_kaa_1_2_STD.wav,0.9,0.9,,,360,6000,announcer,streamed,,,,coup,,,,,,ambience,nowetlevel,,0.3
coup_kaa_selfinterest,,voiceovers/US/Coup/coup_kaa_1_3_STD.wav,0.95,0.95,,,360,6000,announcer,streamed,,,,coup,,,,,,ambience,nowetlevel,,0.3
coup_kaa_notenslaved,,voiceovers/US/Coup/coup_kaa_1_4_STD.wav,0.95,0.95,,,360,6000,announcer,streamed,,,,coup,,,,,,ambience,nowetlevel,,0.3
coup_kaa_donotfear,,voiceovers/US/Coup/coup_kaa_1_5_STD.wav,0.95,0.95,,,360,6000,announcer,streamed,,,,coup,,,,,,ambience,nowetlevel,,0.3
coup_kaa_freefromyoke,,voiceovers/US/Coup/coup_kaa_1_6_STD.wav,0.95,0.95,,,360,6000,announcer,streamed,,,,coup,,,,,,ambience,nowetlevel,,0.3
coup_kaa_armiesstrong,,voiceovers/US/Coup/coup_kaa_1_7_STD.wav,0.95,0.95,,,360,6000,announcer,streamed,,,,coup,,,,,,ambience,nowetlevel,,0.3
coup_kaa_greatnation,,voiceovers/US/Coup/coup_kaa_1_8_STD.wav,0.95,0.95,,,360,6000,announcer,streamed,,,,coup,,,,,,ambience,nowetlevel,,0.3
coup_kaa_begun,,voiceovers/US/Coup/coup_kaa_1_9_STD.wav,0.95,0.95,,,360,6000,announcer,streamed,,,,coup,,,,,,ambience,nowetlevel,,0.3
coup_kaa_laywaste,,voiceovers/US/Coup/coup_kaa_1_10.wav,0.9,0.9,,,360,6000,mission,streamed,,,,coup,,,,,,,nowetlevel fulldrylevel,,0.3
coup_kaa_willperish,,voiceovers/US/Coup/coup_kaa_1_11.wav,0.9,0.9,,,360,6000,mission,streamed,,,,coup,,,,,,,nowetlevel fulldrylevel,,0.1
coup_kaa_begins,,voiceovers/US/Coup/coup_kaa_5_12.wav,0.9,0.9,,,360,6000,mission,streamed,,,,coup,,,,,,,nowetlevel fulldrylevel,,0.1
coup_kaa_beginsa,,voiceovers/US/Coup/coup_kaa_5_13.wav,0.9,0.9,,,360,6000,mission,streamed,,,,coup,,,,,,,nowetlevel fulldrylevel,,0.1

# Street shouts Military,,,,,,,,,,,,,,,,,,,,,,,
coup_mlt_openfire,,battlechatter/AB/1/AB_1_order_attack_infantry_01.wav,0.95,0.65,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1
coup_mlt_firefire,,battlechatter/AB/4/AB_4_order_attack_infantry_04.wav,0.65,0.65,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1
coup_mlt_letsmoveout,,battlechatter/AB/3/AB_3_order_move_generic_06.wav,0.65,0.65,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1
coup_mlt_getmovinginfant,,battlechatter/AB/3/AB_3_order_move_generic_07.wav,0.65,0.65,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1
coup_mlt_killthem,,battlechatter/AB/4/AB_4_order_attack_infantry_13.wav,0.65,0.65,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1
coup_mlt_cmonletsgo,,battlechatter/AB/4/AB_4_order_move_generic_04.wav,0.65,0.65,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1
coup_mlt_gogo,,battlechatter/AB/4/AB_4_order_move_forward_02.wav,0.65,0.65,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1
coup_mlt_nearboxes,,battlechatter/AB/3/AB_3_landmark_near_boxes_01.wav,0.65,0.65,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1
coup_mlt_neartrashcans,,battlechatter/AB/1/AB_1_landmark_near_trashcans_01.wav,0.65,0.65,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1
coup_mlt_presentfrmassad,,battlechatter/AB/1/AB_1_inform_attack_grenade_08.wav,0.65,0.65,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1

# Street shouts civilians,,,,,,,,,,,,,,,,,,,,,,,
coup_cvl_formybrother,,battlechatter/AB/3/AB_3_inform_killfirm_infantry_12.wav,0.65,0.65,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1
coup_cvl_gethelp,,battlechatter/AB/1/AB_1_reaction_casualty_generic_04.wav,0.65,0.65,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1
coup_cvl_letemhaveit,,battlechatter/AB/4/AB_4_order_action_boost_06.wav,0.65,0.65,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1
coup_cvl_dontstopfiring,,battlechatter/AB/1/AB_1_order_action_boost_05.wav,0.65,0.65,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1
coup_cvl_rightbehindyou,,battlechatter/AB/4/AB_4_response_ack_follow_01.wav,0.65,0.65,,,360,6000,mission,streamed,,,0.8,coup,,,,,,,,,0.1



# Female BBC News Announcer,,,,,,,,,,,,,,,,,,,,,,,
coup_bbc_faceofbetrayal,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,coup,,,,,,,,,0.1
coup_bbc_newera,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,coup,,,,,,,,,0.1
coup_bbc_selfinterest,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,coup,,,,,,,,,0.1
coup_bbc_shallnot,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,coup,,,,,,,,,0.1
coup_bbc_truestrength,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,coup,,,,,,,,,0.1
coup_bbc_freebrethren,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,coup,,,,,,,,,0.1
coup_bbc_armiesstrong,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,coup,,,,,,,,,0.1
coup_bbc_oncegreat,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,coup,,,,,,,,,0.1
coup_bbc_noblecrusade,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,coup,,,,,,,,,0.1
coup_bbc_laywaste,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,coup,,,,,,,,,0.1
coup_bbc_stoodagainst,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,coup,,,,,,,,,0.1
coup_bbc_thosewords,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,coup blackout,,,,,,,,,0.1
coup_bbc_notunchecked,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,coup blackout,,,,,,,,,0.1


# ***** DESCENT,,,,,,,,,,,,,,,,,,,,,,,

# ***** EMBASSY,,,,,,,,,,,,,,,,,,,,,,,

#******HUNTED,,,,,,,,,,,,,,,,,,,,,,,

#Captain Price,,,,,,,,,,,,,,,,,,,,,,,
hunted_pri_whatthebloody,,voiceovers/UK/Hunted/hunted_pri_1_1.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,hunted,,,,,,,,,0.1
hunted_pri_incomingmissile,,voiceovers/UK/Hunted/hunted_pri_1_3.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_INCOMINGMISSILE13,,,,,,,,0.1
hunted_pri_youallright,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,hunted,,,,,,,,,0.1
hunted_pri_onepiece,,voiceovers/UK/Hunted/hunted_pri_1_10.1.wav,0.65,0.65,,,360,6000,mission,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_ONEPIECE1101,,,,,,,,0.1
hunted_pri_getup,,voiceovers/UK/Hunted/hunted_pri_1_10.2.wav,0.65,0.65,,,360,6000,mission,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_GETUP1102,,,,,,,,0.1
hunted_pri_comeonsearchparties,,voiceovers/UK/Hunted/hunted_pri_1_11.wav,0.7,0.7,,,360,6000,mission,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_COMEONSEARCHPARTIES111,,,,,,,,0.1
hunted_pri_casualtyreport,,voiceovers/UK/Hunted/hunted_pri_1_12.wav,0.7,0.7,,,360,6000,mission,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_CASUALTYREPORT112,,,,,,,,0.1
hunted_pri_bugger,,voiceovers/UK/Hunted/hunted_pri_1_14.wav,0.7,0.7,,,360,6000,mission,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_BUGGER114,,,,,,,,0.1
hunted_pri_extractionpoint,,voiceovers/UK/Hunted/hunted_pri_1_15.wav,0.7,0.7,,,360,6000,mission,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_EXTRACTIONPOINT115,,,,,,,,0.1
hunted_pri_copy,,voiceovers/UK/Hunted/hunted_pri_1_17.wav,0.75,0.75,,,360,6000,mission,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_COPY117,,,,,,,,0.1
hunted_pri_lowprofile,,voiceovers/UK/Hunted/hunted_pri_1_19_R.wav,0.75,0.75,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_LOWPROFILE119,,,,,radio,nowetlevel,,0.1
hunted_pri_underbridge,,voiceovers/UK/Hunted/hunted_pri_2_2.wav,0.75,0.75,,,360,6000,mission,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_UNDERBRIDGE22,,,,,,,,0.1
hunted_pri_letsmove,,voiceovers/UK/Hunted/hunted_pri_2_3.wav,0.75,0.75,,,360,6000,mission,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_LETSMOVE23,,,,,,,,0.1
hunted_pri_holdup,,voiceovers/UK/Hunted/hunted_pri_3_1.wav,0.75,0.75,,,360,6000,mission,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_HOLDUP31,,,,,,,,0.1
hunted_pri_holdfire,,voiceovers/UK/Hunted/hunted_pri_3_2_R.wav,0.85,0.85,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_HOLDFIRE32,,,,,radio,nowetlevel,,0.1
hunted_pri_killoldman,,voiceovers/UK/Hunted/hunted_pri_4_7_R.wav,0.85,0.85,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_KILLOLDMAN47,,,,,radio,nowetlevel,,0.1
hunted_pri_keepmoving,,voiceovers/UK/Hunted/hunted_pri_4_8_R.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_KEEPMOVING48,,,,,,,,0.1
hunted_pri_hitdeck,,voiceovers/UK/Hunted/hunted_pri_5_1_R.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_HITDECK51,,,,,,,,0.1
hunted_pri_staydown,,voiceovers/UK/Hunted/hunted_pri_5_2_R.wav,0.85,0.85,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_STAYDOWN52,,,,,radio,nowetlevel,,0.1
hunted_pri_ontous,,voiceovers/UK/Hunted/hunted_pri_5_3_R.wav,0.85,0.85,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_ONTOUS53,,,,,radio,nowetlevel,,0.1
hunted_pri_helismoving,,voiceovers/UK/Hunted/hunted_pri_5_4_R.wav,0.85,0.85,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_HELISMOVING54,,,,,radio,nowetlevel,,0.1
hunted_pri_returnfire2,,voiceovers/UK/Hunted/hunted_pri_6_3_R.wav,0.85,0.85,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_RETURNFIRE263,,,,,radio,nowetlevel,,0.1
hunted_pri_basementdooropen2,,voiceovers/UK/Hunted/hunted_pri_6_4_R.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_BASEMENTDOOROPEN264,,,,,,,,0.1
hunted_pri_getinhouse,,voiceovers/UK/Hunted/hunted_pri_6_7_R.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_GETINHOUSE67,,,,,,,,0.1
hunted_pri_getinbasement,,voiceovers/UK/Hunted/hunted_pri_6_8_R.wav,0.85,0.85,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_GETINBASEMENT68,,,,,radio,nowetlevel,,0.1
hunted_pri_whatwaitingfor,,voiceovers/UK/Hunted/hunted_pri_6_9_R.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_WHATWAITINGFOR69,,,,,,,,0.1
hunted_pri_takepoint,,voiceovers/UK/Hunted/hunted_pri_7_1.wav,0.7,0.7,,,360,6000,mission,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_TAKEPOINT71,,,,,,,,0.1
hunted_pri_staysharp,,voiceovers/UK/Hunted/hunted_pri_9_3_R.wav,0.85,0.85,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_STAYSHARP93,,,,,radio,nowetlevel,,0.1
hunted_pri_keepitthatway,,voiceovers/UK/Hunted/hunted_pri_10_2_R.wav,0.85,0.85,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_KEEPITTHATWAY102,,,,,radio,nowetlevel,,0.1
hunted_pri_presson,,voiceovers/UK/Hunted/hunted_pri_10_3_R.wav,0.85,0.85,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_PRESSON103,,,,,radio,nowetlevel,,0.1
hunted_pri_sentriesatbridge,,voiceovers/UK/Hunted/hunted_pri_11_1_R.wav,0.85,0.85,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_SENTRIESATBRIDGE111,,,,,radio,nowetlevel,,0.1
hunted_pri_outofspotlight,,voiceovers/UK/Hunted/hunted_pri_11_2_R.wav,0.85,0.85,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_OUTOFSPOTLIGHT112,,,,,radio,nowetlevel,,0.1
hunted_pri_staylow,,voiceovers/UK/Hunted/hunted_pri_11_3_R.wav,0.85,0.85,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_STAYLOW113,,,,,radio,nowetlevel,,0.1
hunted_pri_moveit,,voiceovers/UK/Hunted/hunted_pri_11_4_R.wav,0.85,0.85,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_MOVEIT114,,,,,radio,nowetlevel,,0.1
hunted_pri_endoffield,,voiceovers/UK/Hunted/hunted_pri_11_8_R.wav,0.85,0.85,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_ENDOFFIELD118,,,,,radio,nowetlevel,,0.1
hunted_pri_watchhelicopter,,voiceovers/UK/Hunted/hunted_pri_12_1_R.wav,0.85,0.85,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_WATCHHELICOPTER121,,,,,radio,nowetlevel,,0.1
hunted_pri_anotherpass,,voiceovers/UK/Hunted/hunted_pri_12_2_R.wav,0.85,0.85,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_ANOTHERPASS122,,,,,radio,nowetlevel,,0.1
hunted_pri_takeoutchopper,,voiceovers/UK/Hunted/hunted_pri_12_4_R.wav,0.85,0.85,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_TAKEOUTCHOPPER124,,,,,radio,nowetlevel,,0.1
hunted_pri_everyoneonme,,voiceovers/UK/Hunted/hunted_pri_12_6_R.wav,0.85,0.85,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_EVERYONEONME126,,,,,radio,nowetlevel,,0.1
hunted_pri_100metres,,voiceovers/UK/Hunted/hunted_pri_13_6_R.wav,0.75,0.75,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_100METRES136,,,,,radio,nowetlevel,,0.1
hunted_pri_comeonletsgo,,voiceovers/UK/Hunted/hunted_pri_13_11_R.wav,0.75,0.75,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_PRI_COMEONLETSGO1311,,,,,radio,nowetlevel,,0.1

hunted_pri_getequipoutchopper,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,hunted,,,,,,,,,0.1
hunted_pri_youokay,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,hunted,,,,,,,,,0.1
hunted_pri_grabthevip,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,hunted,,,,,,,,,0.1
hunted_pri_letsgo,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,hunted,,,,,,,,,0.1
hunted_pri_getunderbridge,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,hunted,,,,,,,,,0.1
hunted_pri_allclearmove,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,hunted,,,,,,,,,0.1
hunted_pri_holdupcompany,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,hunted,,,,,,,,,0.1
hunted_pri_wastebeforekill,,null.wav,0.95,0.95,,,360,6000,announcer,,,,master,hunted,,,,,,radio,nowetlevel,,0.1
hunted_pri_goodtogo,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,hunted,,,,,,,,,0.1
hunted_pri_spotlighthitdeck,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,hunted,,,,,,,,,0.1
hunted_pri_basementdooropen,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,hunted,,,,,,,,,0.1
hunted_pri_gethousegogo,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,hunted,,,,,,,,,0.1
hunted_pri_takepointscout,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,hunted,,,,,,,,,0.1
hunted_pri_stayfrosty,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,hunted,,,,,,,,,0.1
hunted_pri_theyvelostus,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,hunted,,,,,,,,,0.1
hunted_pri_dontknowexactly,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,hunted,,,,,,,,,0.1
hunted_pri_getdown,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,hunted,,,,,,,,,0.1
hunted_pri_cover,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,hunted,,,,,,,,,0.1
hunted_pri_returnfire,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,hunted,,,,,,,,,0.1
hunted_pri_grabastinger,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,hunted,,,,,,,,,0.1
hunted_pri_goodwork,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,hunted,,,,,,,,,0.1
hunted_pri_packagesecure,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,hunted,,,,,,,,,0.1
hunted_pri_150meterseast,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,hunted,,,,,,,,,0.1
hunted_pri_movinnow,,null.wav,0.95,0.95,,,360,6000,mission,,,,master,hunted,,,,,,,,,0.1
hunted_pri_blockedpath,,null.wav,0.95,0.95,,,360,6000,announcer,,,,master,hunted,,,,,,radio,nowetlevel,,0.1

# Gaz,,,,,,,,,,,,,,,,,,,,,,,
hunted_uk2_bothpilotsdead,,voiceovers/UK/Hunted/hunted_gaz_1_13.wav,0.7,0.7,,,360,6000,mission,streamed,,,master,hunted,SUBTITLE_HUNTED_UK2_BOTHPILOTSDEAD113,,,,,,,,0.1
hunted_uk2_ac130,,voiceovers/UK/Hunted/hunted_gaz_1_18.wav,0.7,0.7,,,360,6000,mission,streamed,,,master,hunted,SUBTITLE_HUNTED_UK2_AC130118,,,,,,,,0.1
hunted_uk2_areaclear,,voiceovers/UK/Hunted/hunted_gaz_4_8_R.wav,0.8,0.8,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_UK2_AREACLEAR48,,,,,radio,nowetlevel,,0.1
hunted_uk2_contact6oclock,,voiceovers/UK/Hunted/hunted_gaz_6_2_R.wav,0.85,0.85,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_UK2_CONTACT6OCLOCK62,,,,,radio,nowetlevel,,0.1
hunted_uk2_imonit,,voiceovers/UK/Hunted/hunted_gaz_6_5_R.wav,0.85,0.85,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_UK2_IMONIT65,,,,,radio,nowetlevel,,0.1
hunted_uk2_doorsopen,,voiceovers/UK/Hunted/hunted_gaz_6_6_R.wav,0.85,0.85,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_UK2_DOORSOPEN66,,,,,radio,nowetlevel,,0.1
hunted_uk2_flashbang,,voiceovers/UK/Hunted/hunted_gaz_8_1.wav,0.7,0.7,,,360,6000,mission,streamed,,,master,hunted,SUBTITLE_HUNTED_UK2_FLASHBANG81,,,,,,,,0.1
hunted_uk2_regrouping,,voiceovers/UK/Hunted/hunted_gaz_9_2.wav,0.7,0.7,,,360,6000,mission,streamed,,,master,hunted,SUBTITLE_HUNTED_UK2_REGROUPING92,,,,,,,,0.1
hunted_uk2_helicoptersback,,voiceovers/UK/Hunted/hunted_gaz_10_1_R.wav,0.85,0.85,,,360,6000,announcer,streamed,,,master,hunted,SUBTITLE_HUNTED_UK2_HELICOPTERSBACK101,,,,,radio,nowetlevel,,0.1
hunted_uk2_werecompromised,,voiceovers/UK/Hunted/hunted_gaz_11_4.1.wav,0.85,0.85,,,360,6000,mission,,,,master,hunted,SUBTITLE_HUNTED_UK2_WERECOMPROMISED1141,,,,,,,,0.1
hunted_uk2_missilesinbarn,,voiceovers/UK/Hunted/hunted_gaz_12_3.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,hunted,SUBTITLE_HUNTED_UK2_MISSILESINBARN123,,,,,,,,0.1
hunted_uk2_poppingflares,,voiceovers/UK/Hunted/hunted_gaz_12_4.1.wav,0.85,0.85,,,360,6000,mission,,,,master,hunted,SUBTITLE_HUNTED_UK2_POPPINGFLARES1241,,,,,,,,0.1
hunted_uk2_fireagain,,voiceovers/UK/Hunted/hunted_gaz_12_4.2.wav,0.85,0.85,,,360,6000,mission,,,,master,hunted,SUBTITLE_HUNTED_UK2_FIREAGAIN1242,,,,,,,,0.1
hunted_uk2_niceshooting,,voiceovers/UK/Hunted/hunted_gaz_12_5.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,hunted,SUBTITLE_HUNTED_UK2_NICESHOOTING125,,,,,,,,0.1
hunted_uk2_bringingintanks,,voiceovers/UK/Hunted/hunted_gaz_13_1.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,hunted,SUBTITLE_HUNTED_UK2_BRINGINGINTANKS131,,,,,,,,0.1
hunted_uk2_outrageous,,voiceovers/UK/Hunted/hunted_gaz_13_8.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,hunted,SUBTITLE_HUNTED_UK2_OUTRAGEOUS138,,,,,,,,0.1

#AC-130 Commander,,,,,,,,,,,,,,,,,,,,,,,
