index,type,type,name,usage(KB),total(KB)
884,  techset,techset,sm2/post_light,1.4,1.4
885,  techset,techset,post_light,1.5,1.5
886,  techset,techset,sm2/mc_l_sm_r0c0s0,28.8,28.8
887,  techset,techset,sm2/mc_l_hsm_r0c0,14.6,14.6
888,  techset,techset,mc_l_sm_r0c0s0,49.0,49.0
889,  techset,techset,mc_l_sm_r0c0,29.0,29.0
890,  techset,techset,mc_l_hsm_r0c0,17.4,17.4
891,  techset,techset,mc_l_hsm_r0c0s0,18.9,18.9
892,  xmodel,xmodel,weapon_saw_mg_setup,117.8,118.1
893,  techset,techset,sm2/effect_zfeather,1.7,1.7
894,  techset,techset,effect_zfeather,1.6,1.6
895,  techset,techset,sm2/effect_zfeather_add_nofog,1.5,1.5
896,  techset,techset,effect_zfeather_add_nofog,1.4,1.4
897,  fx,fx,muzzleflashes/saw_flshview_a,6.1,6.6
898,  fx,fx,muzzleflashes/saw_flshview_b,6.1,6.1
899,  fx,fx,muzzleflashes/saw_flshview_c,1.1,1.1
900,  fx,fx,muzzleflashes/saw_flshview_d,6.1,6.1
901,  techset,techset,sm2/distortion_scale_zfeather,2.4,2.4
902,  techset,techset,sm2/distortion_scale,1.8,1.8
903,  techset,techset,distortion_scale_zfeather,2.2,2.2
904,  techset,techset,distortion_scale,1.8,1.8
905,  fx,fx,muzzleflashes/saw_flash_wv_a,6.6,6.8
906,  fx,fx,muzzleflashes/saw_flash_wv_b,6.6,6.6
907,  fx,fx,muzzleflashes/saw_flash_wv_c,6.6,6.6
908,  rawfile,rawfile,animscripts/saw/common.gsc,6.5,6.5
909,  xanim,xanim,saw_gunner_aim_down_left45,1.7,1.7
910,  xanim,xanim,saw_gunner_aim_down_left30,1.7,1.7
911,  xanim,xanim,saw_gunner_aim_down_left15,1.7,1.7
912,  xanim,xanim,saw_gunner_aim_down_center,1.7,1.7
913,  xanim,xanim,saw_gunner_aim_down_right15,1.7,1.7
914,  xanim,xanim,saw_gunner_aim_down_right30,1.7,1.7
915,  xanim,xanim,saw_gunner_aim_down_right45,1.7,1.7
916,  xanim,xanim,saw_gunner_aim_level_left45,1.7,1.7
917,  xanim,xanim,saw_gunner_aim_level_left30,1.7,1.7
918,  xanim,xanim,saw_gunner_aim_level_left15,1.7,1.7
919,  xanim,xanim,saw_gunner_aim_level_center,1.7,1.7
920,  xanim,xanim,saw_gunner_aim_level_right15,1.7,1.7
921,  xanim,xanim,saw_gunner_aim_level_right30,1.7,1.7
922,  xanim,xanim,saw_gunner_aim_level_right45,1.7,1.7
923,  xanim,xanim,saw_gunner_aim_up_left45,1.7,1.7
924,  xanim,xanim,saw_gunner_aim_up_left30,1.7,1.7
925,  xanim,xanim,saw_gunner_aim_up_left15,1.7,1.7
926,  xanim,xanim,saw_gunner_aim_up_center,1.7,1.7
927,  xanim,xanim,saw_gunner_aim_up_right15,1.7,1.7
928,  xanim,xanim,saw_gunner_aim_up_right30,1.7,1.7
929,  xanim,xanim,saw_gunner_aim_up_right45,1.7,1.7
930,  xanim,xanim,saw_gunner_runin_l,24.2,24.2
931,  xanim,xanim,saw_gunner_runin_r,27.9,27.9
932,  xanim,xanim,saw_gunner_runin_m,24.8,24.8
933,  xanim,xanim,saw_gunner_runin_ml,21.5,21.5
934,  xanim,xanim,saw_gunner_runin_mr,23.5,23.5
935,  xanim,xanim,saw_gunner_runout_l,26.1,26.1
936,  xanim,xanim,saw_gunner_runout_r,34.2,34.2
937,  xanim,xanim,saw_gunner_runout_m,26.6,26.6
938,  xanim,xanim,saw_gunner_runout_ml,26.4,26.4
939,  xanim,xanim,saw_gunner_runout_mr,27.2,27.2
940,  xanim,xanim,saw_gunner_pain,33.7,33.7
941,  xanim,xanim,saw_gunner_death,32.6,32.6
942,  xanim,xanim,saw_gunner_reload,113.2,113.2
943,  xanim,xanim,standmg42gunner_pain,8.1,8.1
944,  xanim,xanim,mg42_sandbag_setup,22.7,22.7
945,  xanim,xanim,mg42_prone_setup,23.6,23.6
946,  xanim,xanim,saw_gunner_prone_aim_down_center,1.7,1.7
947,  xanim,xanim,saw_gunner_prone_aim_down_right20,1.7,1.7
948,  xanim,xanim,saw_gunner_prone_aim_down_right40,1.7,1.7
949,  xanim,xanim,saw_gunner_prone_aim_down_left20,1.7,1.7
950,  xanim,xanim,saw_gunner_prone_aim_down_left40,1.7,1.7
951,  xanim,xanim,saw_gunner_prone_aim_up_center,1.7,1.7
952,  xanim,xanim,saw_gunner_prone_aim_up_right20,1.7,1.7
953,  xanim,xanim,saw_gunner_prone_aim_up_right40,1.7,1.7
954,  xanim,xanim,saw_gunner_prone_aim_up_left20,1.7,1.7
955,  xanim,xanim,saw_gunner_prone_aim_up_left40,1.7,1.7
956,  xanim,xanim,saw_gunner_prone_aim_level_center,1.7,1.7
957,  xanim,xanim,saw_gunner_prone_aim_level_right20,1.7,1.7
958,  xanim,xanim,saw_gunner_prone_aim_level_right40,1.7,1.7
959,  xanim,xanim,saw_gunner_prone_aim_level_left20,1.7,1.7
960,  xanim,xanim,saw_gunner_prone_aim_level_left40,1.7,1.7
961,  xanim,xanim,saw_gunner_prone_death,50.8,50.8
962,  xanim,xanim,saw_gunner_prone_pain,26.3,26.3
963,  xanim,xanim,saw_gunner_prone_pain2,31.6,31.6
964,  xanim,xanim,saw_gunner_prone_reload,82.0,82.0
965,  xanim,xanim,saw_gunner_prone_twitch,29.8,29.8
966,  xanim,xanim,saw_gunner_prone_twitch2,31.4,31.4
967,  xanim,xanim,saw_gunner_prone_twitch3,30.4,30.4
968,  xanim,xanim,saw_gunner_prone_runin_m,26.2,26.2
969,  xanim,xanim,saw_gunner_prone_runin_ml,25.0,25.0
970,  xanim,xanim,saw_gunner_prone_runin_mr,25.1,25.1
971,  xanim,xanim,saw_gunner_prone_runout_f,35.4,35.4
972,  xanim,xanim,saw_gunner_prone_runout_m,37.9,37.9
973,  xanim,xanim,saw_gunner_prone_runout_m2,48.1,48.1
974,  xanim,xanim,saw_gunner_prone_runout_l,39.0,39.0
975,  xanim,xanim,saw_gunner_prone_runout_r,29.5,29.5
976,  xanim,xanim,saw_gunner_standcasual2prone,29.2,29.2
977,  xanim,xanim,saw_gunner_standaim2prone,29.6,29.6
978,  xanim,xanim,saw_gunner_lowwall_aim_down_left45,1.7,1.7
979,  xanim,xanim,saw_gunner_lowwall_aim_down_left30,1.7,1.7
980,  xanim,xanim,saw_gunner_lowwall_aim_down_left15,1.7,1.7
981,  xanim,xanim,saw_gunner_lowwall_aim_down_center,1.7,1.7
982,  xanim,xanim,saw_gunner_lowwall_aim_down_right15,1.7,1.7
983,  xanim,xanim,saw_gunner_lowwall_aim_down_right30,1.7,1.7
984,  xanim,xanim,saw_gunner_lowwall_aim_down_right45,1.7,1.7
985,  xanim,xanim,saw_gunner_lowwall_aim_level_left45,1.8,1.8
986,  xanim,xanim,saw_gunner_lowwall_aim_level_left30,1.8,1.8
987,  xanim,xanim,saw_gunner_lowwall_aim_level_left15,1.8,1.8
988,  xanim,xanim,saw_gunner_lowwall_aim_level_center,1.8,1.8
989,  xanim,xanim,saw_gunner_lowwall_aim_level_right15,1.8,1.8
990,  xanim,xanim,saw_gunner_lowwall_aim_level_right30,1.8,1.8
991,  xanim,xanim,saw_gunner_lowwall_aim_level_right45,1.8,1.8
992,  xanim,xanim,saw_gunner_lowwall_aim_up_left45,1.8,1.8
993,  xanim,xanim,saw_gunner_lowwall_aim_up_left30,1.8,1.8
994,  xanim,xanim,saw_gunner_lowwall_aim_up_left15,1.8,1.8
995,  xanim,xanim,saw_gunner_lowwall_aim_up_center,1.8,1.8
996,  xanim,xanim,saw_gunner_lowwall_aim_up_right15,1.8,1.8
997,  xanim,xanim,saw_gunner_lowwall_aim_up_right30,1.8,1.8
998,  xanim,xanim,saw_gunner_lowwall_aim_up_right45,1.8,1.8
999,  xanim,xanim,saw_gunner_lowwall_death,38.0,38.0
1000,  xanim,xanim,saw_gunner_lowwall_pain_01,26.8,26.8
1001,  xanim,xanim,saw_gunner_lowwall_pain_02,28.1,28.1
1002,  xanim,xanim,saw_gunner_lowwall_pickup_l,43.1,43.1
1003,  xanim,xanim,saw_gunner_lowwall_pickup_m,46.4,46.4
1004,  xanim,xanim,saw_gunner_lowwall_pickup_r,42.5,42.5
1005,  xanim,xanim,saw_gunner_lowwall_reload,107.8,107.8
1006,  xanim,xanim,saw_gunner_lowwall_twitch_01,13.8,13.8
1007,  xanim,xanim,saw_gunner_lowwall_twitch_02,21.2,21.2
1008,  xanim,xanim,saw_gunner_lowwall_twitch_03,30.7,30.7
1009,  xanim,xanim,saw_gunner_lowwall_twitch_04,19.1,19.1
1010,  xanim,xanim,saw_gunner_lowwall_twitch_05,38.5,38.5
1011,  xanim,xanim,saw_gunner_lowwall_runin_l,20.7,20.7
1012,  xanim,xanim,saw_gunner_lowwall_runin_r,27.4,27.4
1013,  xanim,xanim,saw_gunner_lowwall_runin_m,23.7,23.7
1014,  xanim,xanim,saw_gunner_lowwall_runin_ml,24.2,24.2
1015,  xanim,xanim,saw_gunner_lowwall_runin_mr,24.9,24.9
1016,  xanim,xanim,saw_gunner_lowwall_runout_l,24.8,24.8
1017,  xanim,xanim,saw_gunner_lowwall_runout_r,30.3,30.3
1018,  xanim,xanim,saw_gunner_lowwall_runout_m,27.4,27.4
1019,  xanim,xanim,saw_gunner_lowwall_runout_ml,25.9,25.9
1020,  xanim,xanim,saw_gunner_lowwall_runout_mr,28.9,28.9
1021,  rawfile,rawfile,common_scripts/utility.gsc,25.6,25.6
1022,  rawfile,rawfile,maps/_ac130.gsc,53.0,53.0
1023,  rawfile,rawfile,maps/_ambient.gsc,15.4,15.4
1024,  rawfile,rawfile,maps/_anim.gsc,76.6,76.6
1025,  rawfile,rawfile,maps/_animatedmodels.gsc,6.8,6.8
1026,  rawfile,rawfile,maps/_art.gsc,24.2,24.2
1027,  rawfile,rawfile,maps/_astar.gsc,8.2,8.2
1028,  rawfile,rawfile,maps/_autosave.gsc,10.8,10.8
1029,  rawfile,rawfile,maps/_blackhawk.gsc,8.9,8.9
1030,  rawfile,rawfile,maps/_bmp.gsc,3.3,3.3
1031,  rawfile,rawfile,maps/_bm21.gsc,4.6,4.6
1032,  rawfile,rawfile,maps/_bm21_troops.gsc,9.2,9.2
1033,  rawfile,rawfile,maps/_breach.gsc,28.1,28.1
1034,  rawfile,rawfile,maps/_briefing.gsc,7.4,7.4
1035,  rawfile,rawfile,maps/_cobra.gsc,2.9,2.9
1036,  rawfile,rawfile,maps/_cobrapilot.gsc,76.0,76.0
1037,  rawfile,rawfile,maps/_colors.gsc,42.6,42.6
1038,  rawfile,rawfile,maps/_compass.gsc,2.3,2.3
1039,  rawfile,rawfile,maps/_createfx.gsc,41.0,41.0
1040,  rawfile,rawfile,maps/_createfxmenu.gsc,12.8,12.8
1041,  rawfile,rawfile,maps/_createpath.gsc,15.5,15.5
1042,  rawfile,rawfile,maps/_damagefeedback.gsc,1.1,1.1
1043,  rawfile,rawfile,maps/_debug.gsc,62.0,62.0
1044,  rawfile,rawfile,maps/_detonategrenades.gsc,11.2,11.2
1045,  rawfile,rawfile,maps/_documents.gsc,3.0,3.0
1046,  rawfile,rawfile,maps/_drone.gsc,11.8,11.8
1047,  rawfile,rawfile,maps/_endmission.gsc,11.3,11.3
1048,  rawfile,rawfile,maps/_equalizer.gsc,21.0,21.0
1049,  rawfile,rawfile,maps/_float.gsc,2.8,2.8
1050,  rawfile,rawfile,maps/_friendlyfire.gsc,8.3,8.3
1051,  rawfile,rawfile,maps/_fx.gsc,18.8,18.8
1052,  rawfile,rawfile,maps/_gameskill.gsc,68.8,68.8
1053,  rawfile,rawfile,maps/_global_fx.gsc,4.1,4.1
1054,  rawfile,rawfile,maps/_guide.gsc,1.9,1.9
1055,  rawfile,rawfile,maps/_helicopter_ai.gsc,10.0,10.0
1056,  rawfile,rawfile,maps/_helicopter_globals.gsc,13.5,13.5
1057,  rawfile,rawfile,maps/_hind.gsc,11.7,11.7
1058,  rawfile,rawfile,maps/_hud.gsc,1.9,1.9
1059,  rawfile,rawfile,maps/_hud_util.gsc,10.8,10.8
1060,  rawfile,rawfile,maps/_hud_weapons.gsc,10.7,10.7
1061,  rawfile,rawfile,maps/_humvee.gsc,2.2,2.2
1062,  rawfile,rawfile,maps/_interactive_objects.gsc,46.5,46.5
1063,  rawfile,rawfile,maps/_introscreen.gsc,32.9,32.9
1064,  rawfile,rawfile,maps/_inventory.gsc,2.6,2.6
1065,  rawfile,rawfile,maps/_leak.gsc,5.3,5.3
1066,  rawfile,rawfile,maps/_leapfrog.gsc,6.6,6.6
1067,  rawfile,rawfile,maps/_load.gsc,86.9,86.9
1068,  rawfile,rawfile,maps/_loadout.gsc,18.5,18.5
1069,  rawfile,rawfile,maps/_m1a1.gsc,1.4,1.4
1070,  rawfile,rawfile,maps/_menus.gsc,24.6,24.6
1071,  rawfile,rawfile,maps/_mgturret.gsc,49.0,49.0
1072,  rawfile,rawfile,maps/_mi17.gsc,8.1,8.1
1073,  rawfile,rawfile,maps/_mi17_noai.gsc,3.4,3.4
1074,  rawfile,rawfile,maps/_mig29.gsc,7.0,7.0
1075,  rawfile,rawfile,maps/_minefields.gsc,1.3,1.3
1076,  rawfile,rawfile,maps/_mortar.gsc,30.5,30.5
1077,  rawfile,rawfile,maps/_mortarteam.gsc,13.8,13.8
1078,  rawfile,rawfile,maps/_names.gsc,11.1,11.1
1079,  rawfile,rawfile,maps/_painter.gsc,21.6,21.6
1080,  rawfile,rawfile,maps/_patrol.gsc,9.2,9.2
1081,  rawfile,rawfile,maps/_photosource.gsc,14.6,14.6
1082,  rawfile,rawfile,maps/_pipes.gsc,17.2,17.2
1083,  rawfile,rawfile,maps/_quotes.gsc,8.7,8.7
1084,  rawfile,rawfile,maps/_scripted.gsc,8.0,8.0
1085,  rawfile,rawfile,maps/_sea.gsc,11.4,11.4
1086,  rawfile,rawfile,maps/_seaknight.gsc,4.9,4.9
1087,  rawfile,rawfile,maps/_shellshock.gsc,1.9,1.9
1088,  rawfile,rawfile,maps/_shutter.gsc,9.0,9.0
1089,  rawfile,rawfile,maps/_small_hatchback.gsc,1.3,1.3
1090,  rawfile,rawfile,maps/_small_wagon.gsc,1.3,1.3
1091,  rawfile,rawfile,maps/_lights.gsc,10.6,10.6
1092,  rawfile,rawfile,maps/_spawner.gsc,120.6,120.6
1093,  rawfile,rawfile,maps/_stretcher.gsc,17.5,17.5
1094,  rawfile,rawfile,maps/_t72.gsc,2.0,2.0
1095,  rawfile,rawfile,maps/_technical.gsc,6.3,6.3
1096,  rawfile,rawfile,maps/_treadfx.gsc,3.5,3.5
1097,  rawfile,rawfile,maps/_treeburst.gsc,3.4,3.4
1098,  rawfile,rawfile,maps/_treefall.gsc,1.6,1.6
1099,  rawfile,rawfile,maps/_truck.gsc,5.2,5.2
1100,  rawfile,rawfile,maps/_utility.gsc,219.3,219.3
1101,  rawfile,rawfile,maps/_utility_code.gsc,15.7,15.7
1102,  rawfile,rawfile,maps/_vehicle.gsc,180.7,180.7
1103,  rawfile,rawfile,maps/_destructible.gsc,55.4,55.4
1104,  rawfile,rawfile,maps/_destructible_types.gsc,130.4,130.4
1105,  rawfile,rawfile,maps/_vehicledrive.gsc,8.1,8.1
1106,  rawfile,rawfile,maps/_vehiclenames.gsc,3.7,3.7
1107,  rawfile,rawfile,maps/_vehicle_aianim.gsc,51.2,51.2
1108,  rawfile,rawfile,maps/_vehicle_missile.gsc,5.4,5.4
1109,  rawfile,rawfile,maps/_weather.gsc,7.4,7.4
1110,  rawfile,rawfile,maps/_radiation.gsc,9.7,9.7
1111,  rawfile,rawfile,maps/_wood.gsc,4.6,4.6
1112,  rawfile,rawfile,maps/_luxurysedan.gsc,1.1,1.1
1113,  rawfile,rawfile,maps/_intelligence.gsc,8.1,8.1
1114,  rawfile,rawfile,maps/_80s_hatch1.gsc,2.1,2.1
1115,  rawfile,rawfile,maps/_80s_wagon1.gsc,2.2,2.2
1116,  rawfile,rawfile,maps/_80s_sedan1.gsc,1.8,1.8
1117,  rawfile,rawfile,maps/_vehicletypes.gsc,8.6,8.6
1118,  rawfile,rawfile,maps/_uaz.gsc,7.6,7.6
1119,  rawfile,rawfile,maps/_mi28.gsc,3.5,3.5
1120,  rawfile,rawfile,maps/_zpu_antiair.gsc,1.3,1.3
1121,  rawfile,rawfile,maps/_stealth_logic.gsc,80.9,80.9
1122,  rawfile,rawfile,maps/_stealth_behavior.gsc,76.2,76.2
1123,  rawfile,rawfile,maps/_cheat.gsc,13.9,13.9
1124,  rawfile,rawfile,maps/_hiding_door.gsc,2.6,2.6
1125,  rawfile,rawfile,maps/_props.gsc,4.2,4.2
1126,  rawfile,rawfile,maps/_deadbody.gsc,3.0,3.0
1127,  rawfile,rawfile,maps/_arcademode.gsc,60.5,60.5
1128,  xmodel,xmodel,sundirection_arrow,2.4,2.6
1129,  techset,techset,sm2/mc_l_sm_b0c0n0,27.3,27.3
1130,  techset,techset,sm2/mc_l_sm_b0c0,13.7,13.7
1131,  techset,techset,sm2/mc_l_hsm_b0c0,9.7,9.7
1132,  techset,techset,sm2/mc_l_hsm_b0c0n0,17.7,17.7
1133,  techset,techset,mc_l_sm_b0c0n0,41.4,41.4
1134,  techset,techset,mc_l_sm_b0c0,22.9,22.9
1135,  techset,techset,mc_l_hsm_b0c0,12.4,12.4
1136,  techset,techset,mc_l_hsm_b0c0n0,20.4,20.4
1137,  techset,techset,sm2/wc_l_sm_b0c0n0,14.0,14.0
1138,  techset,techset,sm2/wc_l_sm_b0c0,10.1,10.1
1139,  techset,techset,sm2/wc_l_hsm_b0c0,7.0,7.0
1140,  techset,techset,sm2/wc_l_hsm_b0c0n0,8.5,8.5
1141,  techset,techset,wc_l_sm_b0c0n0,21.0,21.0
1142,  techset,techset,wc_l_sm_b0c0,16.1,16.1
1143,  techset,techset,wc_l_hsm_b0c0,8.4,8.4
1144,  techset,techset,wc_l_hsm_b0c0n0,9.9,9.9
1145,  xmodel,xmodel,fx_wood_splinter02,2.0,2.0
1146,  fx,fx,impacts/distant_grain,2.2,2.4
1147,  fx,fx,impacts/large_woodhit,4.0,4.9
1148,  fx,fx,impacts/brickimpact_em2,1.3,1.3
1149,  fx,fx,impacts/small_brick,3.4,4.4
1150,  fx,fx,impacts/default_hit,2.2,2.7
1151,  fx,fx,impacts/cloth_hit,2.6,2.6
1152,  fx,fx,impacts/distant_conc,2.2,2.2
1153,  fx,fx,impacts/small_concrete_1,7.9,9.2
1154,  fx,fx,impacts/small_dirt_1,9.6,9.9
1155,  fx,fx,impacts/small_foliage,2.6,3.0
1156,  techset,techset,mc_l_sm_b0c0s0,29.5,29.5
1157,  techset,techset,mc_l_hsm_b0c0s0,15.4,15.4
1158,  techset,techset,wc_l_sm_b0c0s0,19.3,19.3
1159,  techset,techset,wc_l_hsm_b0c0s0,9.8,9.8
1160,  techset,techset,mc_l_sm_b0c0n0s0,45.1,45.1
1161,  techset,techset,mc_l_hsm_b0c0n0s0,22.0,22.0
1162,  fx,fx,impacts/small_glass,3.8,4.7
1163,  fx,fx,impacts/small_grass,4.0,4.6
1164,  fx,fx,impacts/small_gravel,2.8,3.2
1165,  fx,fx,impacts/small_snowhit,2.8,3.1
1166,  techset,techset,wc_l_sm_b0c0n0s0,22.4,22.4
1167,  techset,techset,wc_l_hsm_b0c0n0s0,11.0,11.0
1168,  fx,fx,impacts/small_metalhit_1,4.7,5.7
1169,  fx,fx,impacts/decal_mudsplash,0.6,1.4
1170,  fx,fx,impacts/small_mud,4.5,4.8
1171,  fx,fx,impacts/small_plaster_1,5.3,5.9
1172,  fx,fx,impacts/small_rock_1,5.8,6.4
1173,  fx,fx,impacts/small_waterhit,3.2,3.5
1174,  fx,fx,impacts/small_asphalt,6.4,6.5
1175,  fx,fx,impacts/small_ceramic,5.3,5.8
1176,  fx,fx,impacts/large_plastic,2.2,3.2
1177,  fx,fx,impacts/cushion_hit,2.5,2.7
1178,  fx,fx,impacts/large_metal_painted_hit,4.7,4.7
1179,  fx,fx,impacts/flesh_hit_body_nonfatal,1.7,1.7
1180,  fx,fx,impacts/flesh_hit_body_fatal_exit,2.0,2.1
1181,  fx,fx,impacts/exit_tracer,1.3,1.4
1182,  xmodel,xmodel,fx_watermelonmeat_01,3.3,3.5
1183,  xmodel,xmodel,fx_watermelonmeat_02,2.7,2.7
1184,  xmodel,xmodel,fx_watermelonmeat_03,2.8,2.8
1185,  xmodel,xmodel,fx_watermelonmeat_04,2.9,2.9
1186,  fx,fx,impacts/flesh_hit_splat,0.6,1.8
1187,  fx,fx,impacts/flesh_hit_head_fatal_exit,4.2,4.2
1188,  fx,fx,impacts/large_brick,3.4,3.8
1189,  fx,fx,impacts/large_concrete_1,7.6,7.6
1190,  fx,fx,impacts/large_dirt_1,9.6,9.6
1191,  fx,fx,impacts/large_glass,3.9,3.9
1192,  fx,fx,impacts/large_gravel,4.0,4.0
1193,  fx,fx,impacts/large_metalhit_1,4.7,4.7
1194,  fx,fx,impacts/large_mud,4.4,4.4
1195,  fx,fx,impacts/large_plaster_1,5.8,5.8
1196,  fx,fx,impacts/large_rock_1,5.3,5.3
1197,  fx,fx,impacts/large_waterhit,3.1,3.1
1198,  fx,fx,impacts/large_asphalt,6.5,6.5
1199,  fx,fx,impacts/large_ceramic,5.8,5.8
1200,  fx,fx,impacts/distant_grain_large,2.2,2.2
1201,  fx,fx,impacts/20mm_wood_impact,5.3,5.3
1202,  fx,fx,impacts/20mm_brick_impact,7.0,7.0
1203,  fx,fx,impacts/20mm_concrete_impact,7.0,7.0
1204,  fx,fx,impacts/20mm_dirt_impact,7.2,7.2
1205,  fx,fx,impacts/distant_conc_large,2.2,2.3
1206,  fx,fx,impacts/20mm_glass_impact,4.4,4.4
1207,  fx,fx,impacts/20mm_default_impact,7.0,7.0
1208,  fx,fx,impacts/20mm_snow_impact,2.6,2.6
1209,  fx,fx,impacts/20mm_metal_impact,4.7,5.5
1210,  fx,fx,impacts/20mm_plaster_impact,7.0,7.0
1211,  fx,fx,impacts/20mm_rock_impact,7.0,7.0
1212,  fx,fx,impacts/20mm_water_impact,3.0,3.0
1213,  fx,fx,impacts/20mm_ceramic_impact,7.0,7.0
1214,  fx,fx,explosions/grenade_flash,3.0,3.2
1215,  fx,fx,explosions/grenadeexp_default,6.2,6.4
1216,  fx,fx,smoke/grenade_smoke,1.6,1.9
1217,  fx,fx,explosions/grenadeexp_wood,6.6,6.7
1218,  fx,fx,explosions/grenadeexp_blacktop,7.6,7.6
1219,  fx,fx,explosions/grenadeexp_concrete_1,23.3,23.3
1220,  fx,fx,explosions/grenadeexp_dirt_1,23.7,23.9
1221,  fx,fx,impacts/flesh_hit,2.8,2.9
1222,  fx,fx,explosions/grenadeexp_mud,8.2,8.2
1223,  fx,fx,explosions/grenadeexp_metal,9.4,9.4
1224,  techset,techset,sm2/particle_cloud_outdoor,1.2,1.2
1225,  techset,techset,particle_cloud_outdoor,1.1,1.1
1226,  fx,fx,explosions/grenadeexp_snow,20.1,20.5
1227,  fx,fx,explosions/grenadeexp_water,6.1,6.4
1228,  fx,fx,explosions/default_explosion,12.1,12.1
1229,  fx,fx,explosions/mortarexp_water,9.4,9.8
1230,  fx,fx,impacts/impact_em,1.3,1.3
1231,  fx,fx,impacts/large_plaster,4.5,4.5
1232,  fx,fx,impacts/large_rock,4.3,4.3
1233,  fx,fx,impacts/large_dirt,3.4,3.4
1234,  impactfx,impactfx,,1.5,1.5
1235,  techset,techset,sm2/effect_add_eyeoffset,1.1,1.1
1236,  techset,techset,effect_add_eyeoffset,1.0,1.0
1237,  fx,fx,impacts/flesh_hit_noblood,1.7,1.7
1238,  fx,fx,impacts/flesh_hit_knife,2.0,2.0
1239,  fx,fx,impacts/flesh_hit_knife_noblood,1.7,1.7
1240,    menu,menu,weaponinfo,3.2,3.3
1241,    menu,menu,compass,2.0,2.1
1242,    menu,menu,dpad,7.7,7.7
1243,    menu,menu,deadscreen,1.2,1.2
1244,    menu,menu,weaponjavelinhud,5.7,6.4
1245,    menu,menu,pausedmenu,6.4,6.4
1246,    menu,menu,pausedbkgnd,1.1,1.2
1247,    menu,menu,objectiveinfo,9.4,9.5
1248,  menufile,menufile,ui/hud.txt,0.1,46.1
1249,    menu,menu,main_controls,23.8,23.8
1250,    menu,menu,main_options,35.7,35.7
1251,    menu,menu,ingameoptions,26.3,26.3
1252,    menu,menu,options_look,55.4,55.4
1253,    menu,menu,options_move,57.9,57.9
1254,    menu,menu,options_shoot,66.9,66.9
1255,    menu,menu,options_misc,32.6,32.6
1256,    menu,menu,options_graphics,79.0,79.0
1257,    menu,menu,options_graphics_texture,52.8,52.8
1258,    menu,menu,apply_picmip_popmenu,2.3,2.3
1259,    menu,menu,options_game,52.4,52.4
1260,    menu,menu,options_sound,50.0,50.0
1261,    menu,menu,options_control_defaults,28.1,28.1
1262,    menu,menu,options_graphics_defaults,38.0,38.0
1263,    menu,menu,pregame,2.0,2.0
1264,    menu,menu,savegame_warning,3.1,3.1
1265,    menu,menu,savegame_warning_arcade,1.7,1.7
1266,    menu,menu,savegame_warning_noprofile,1.7,1.7
1267,    menu,menu,savegame_warning_noprofile1,1.6,1.6
1268,    menu,menu,restart_warning,2.9,2.9
1269,    menu,menu,menu_special_features,68.2,68.3
1270,    menu,menu,invert_axis_pc,7.6,7.6
1271,    menu,menu,diff_con_easy,5.9,5.9
1272,    menu,menu,diff_con_regular,5.5,5.5
1273,    menu,menu,diff_con_hardened,5.5,5.5
1274,    menu,menu,diff_con_veteran,5.5,5.5
1275,    menu,menu,select_difficulty,32.4,32.4
1276,    menu,menu,vid_restart_popmenu,6.9,6.9
1277,    menu,menu,vid_restart_popmenu_listen,6.5,6.5
1278,    menu,menu,vid_restart_popmenu_dead,4.3,4.3
1279,    menu,menu,snd_restart_popmenu,6.8,6.8
1280,    menu,menu,popmenu_difficulty,21.2,21.2
1281,    menu,menu,popmenu_arcade_difficulty,14.3,14.3
1282,    menu,menu,popmenu_newgame,14.3,14.3
1283,    menu,menu,ingame_difficulty,13.7,13.7
1284,  menufile,menufile,ui/ingame.txt,0.2,834.5
1285,  rawfile,rawfile,info/bullet_penetration_sp,1.3,1.3
1286,  xmodel,xmodel,fx,5.1,5.1
1287,  xmodel,xmodel,defaultvehicle,7.6,7.8
1288,  xmodel,xmodel,defaultactor,12.7,12.7
1289,  xmodel,xmodel,test_box,1.7,1.8
1290,  xmodel,xmodel,test_cylinder,7.3,7.3
1291,  techset,techset,sm2/mc_l_sm_r0c0n0s0,15.5,15.5
1292,  techset,techset,sm2/mc_l_hsm_r0c0n0,10.8,10.8
1293,  techset,techset,mc_l_sm_r0c0n0s0,33.2,33.2
1294,  techset,techset,mc_l_sm_r0c0n0,21.1,21.1
1295,  techset,techset,mc_l_hsm_r0c0n0,13.1,13.1
1296,  techset,techset,mc_l_hsm_r0c0n0s0,15.5,15.5
1297,  xmodel,xmodel,grenade_bag,75.3,75.6
1298,  xmodel,xmodel,test_sphere_silver,21.3,21.6
1299,  xmodel,xmodel,viewmodel_default,1.2,1.2
1300,  fx,fx,muzzleflashes/heavy_view,2.7,2.9
1301,  fx,fx,muzzleflashes/heavy,2.7,2.7
1302,  xmodel,xmodel,fx_pistol_shell,3.7,3.9
1303,  xmodel,xmodel,fx_rifle_shell,2.7,2.7
1304,  xmodel,xmodel,fx_rifle_shell_blur,2.3,2.5
1305,  fx,fx,shellejects/rifle_view_blurred01,2.7,2.7
1306,  fx,fx,shellejects/rifle_view_blurred02,2.7,2.7
1307,  fx,fx,shellejects/rifle_view_blurred03,2.7,2.7
1308,  xmodel,xmodel,defaultweapon,1.1,1.1
1309,  xanim,xanim,viewmodel_default_idle,1.1,1.1
