index,type,type,name,usage(KB),total(KB)
821,  xanim,xanim,viewmodel_mp44_ads_fire,2.3,2.3
822,  xmodel,xmodel,viewmodel_m16_mp,141.1,141.3
823,  xmodel,xmodel,viewmodel_m16_mp_brock,1.0,1.2
824,  xmodel,xmodel,viewmodel_m16_mp_bshdwl,1.0,1.2
825,  xmodel,xmodel,viewmodel_m16_mp_bwmrpt,1.0,1.2
826,  xmodel,xmodel,viewmodel_m16_mp_cmdtgr,1.0,1.2
827,  xmodel,xmodel,viewmodel_m16_mp_stagger,1.0,1.2
828,  fx,fx,muzzleflashes/mp16_flshview_a,3.4,3.4
829,  fx,fx,muzzleflashes/mp16_flshview_b,2.3,2.3
830,  fx,fx,muzzleflashes/mp16_flshview_c,2.3,2.3
831,  fx,fx,muzzleflashes/m16_flash_wv_a,4.5,4.5
832,  fx,fx,muzzleflashes/m16_flash_wv_b,4.0,4.0
833,  fx,fx,muzzleflashes/m16_flash_wv_c,4.5,4.5
834,  xmodel,xmodel,weapon_m16_mp,67.9,67.9
835,  xmodel,xmodel,weapon_m16_mp_brock,2.8,2.8
836,  xmodel,xmodel,weapon_m16_mp_bshdwl,2.8,2.8
837,  xmodel,xmodel,weapon_m16_mp_bwmrpt,2.8,2.8
838,  xmodel,xmodel,weapon_m16_mp_cmdtgr,2.8,2.8
839,  xmodel,xmodel,weapon_m16_mp_stagger,2.8,2.8
840,  xanim,xanim,viewmodel_m16_idle,1.5,1.5
841,  xanim,xanim,viewmodel_m16_fire,2.0,2.0
842,  xanim,xanim,viewmodel_m16_reload,11.1,11.1
843,  xanim,xanim,viewmodel_m16_reload_empty,14.2,14.2
844,  xanim,xanim,viewmodel_m16_pullout,3.5,3.5
845,  xanim,xanim,viewmodel_m16_putaway,5.1,5.1
846,  xanim,xanim,viewmodel_m16_pullout_quick,7.6,7.6
847,  xanim,xanim,viewmodel_m16_sprint_in,3.2,3.2
848,  xanim,xanim,viewmodel_m16_sprint_loop,4.2,4.2
849,  xanim,xanim,viewmodel_m16_sprint_out,3.3,3.3
850,  xanim,xanim,viewmodel_m16_fire_ads,2.0,2.0
851,  xmodel,xmodel,viewmodel_m16_and_silencer_mp,97.3,97.5
852,  xmodel,xmodel,weapon_m16_silencer_mp,71.5,71.5
853,  xmodel,xmodel,viewmodel_m16m203_mp,94.0,94.3
854,  xmodel,xmodel,weapon_m16gr_sp,67.1,67.1
855,  xmodel,xmodel,weapon_m16m203_mp_brock,2.8,2.8
856,  xmodel,xmodel,weapon_m16m203_mp_bshdwl,2.8,2.8
857,  xmodel,xmodel,weapon_m16m203_mp_bwmrpt,2.8,2.8
858,  xmodel,xmodel,weapon_m16m203_mp_cmdtgr,2.8,2.8
859,  xmodel,xmodel,weapon_m16m203_mp_stagger,2.8,2.8
860,  xmodel,xmodel,weapon_m16_clip,4.2,4.2
861,  xanim,xanim,viewmodel_m16m203_idle,1.6,1.6
862,  xanim,xanim,viewmodel_m16m203_fire,2.4,2.4
863,  xanim,xanim,viewmodel_m16m203_reload,11.9,11.9
864,  xanim,xanim,viewmodel_m16m203_reload_empty,14.2,14.2
865,  xanim,xanim,viewmodel_m16m203_pullout,3.5,3.5
866,  xanim,xanim,viewmodel_m16m203_putaway_quick,5.0,5.0
867,  xanim,xanim,viewmodel_m16m203_fromgrenade,6.9,6.9
868,  xanim,xanim,viewmodel_m16m203_pullout_quick,8.3,8.3
869,  xanim,xanim,viewmodel_m16m203_sprint_in,3.3,3.3
870,  xanim,xanim,viewmodel_m16m203_sprint_loop,4.4,4.4
871,  xanim,xanim,viewmodel_m16m203_sprint_out,3.3,3.3
872,  xanim,xanim,viewmodel_m16m203_fire_ads,2.4,2.4
873,  xmodel,xmodel,viewmodel_m40a3_mp,114.8,115.8
874,  xmodel,xmodel,viewmodel_m40a3_mp_brock,0.9,1.1
875,  xmodel,xmodel,viewmodel_m40a3_mp_bshdwl,0.9,1.1
876,  xmodel,xmodel,viewmodel_m40a3_mp_bwmrpt,0.9,1.1
877,  xmodel,xmodel,viewmodel_m40a3_mp_cmdtgr,0.9,1.1
878,  xmodel,xmodel,viewmodel_m40a3_mp_stagger,0.9,1.1
879,  fx,fx,muzzleflashes/rifle_flash_view,4.0,4.0
880,  xmodel,xmodel,weapon_m40a3,87.8,88.0
881,  xmodel,xmodel,weapon_m40a3_mp_brock,3.4,3.4
882,  xmodel,xmodel,weapon_m40a3_mp_bshdwl,3.4,3.4
883,  xmodel,xmodel,weapon_m40a3_mp_bwmrpt,3.4,3.4
884,  xmodel,xmodel,weapon_m40a3_mp_cmdtgr,3.4,3.4
885,  xmodel,xmodel,weapon_m40a3_mp_stagger,3.4,3.4
886,  xanim,xanim,viewmodel_m40a3_idle,1.5,1.5
887,  xanim,xanim,viewmodel_m40a3_fire,1.9,1.9
888,  xanim,xanim,viewmodel_m40a3_rechamber,9.3,9.3
889,  xanim,xanim,viewmodel_m40a3_reload_loop,2.9,2.9
890,  xanim,xanim,viewmodel_m40a3_reload_intro,7.1,7.1
891,  xanim,xanim,viewmodel_m40a3_reload_out,7.6,7.6
892,  xanim,xanim,viewmodel_m40a3_pullout,8.0,8.0
893,  xanim,xanim,viewmodel_m40a3_putaway,8.7,8.7
894,  xanim,xanim,viewmodel_m40a3_pullout_quick,5.7,5.7
895,  xanim,xanim,viewmodel_m40a3_putaway_quick,3.7,3.7
896,  xanim,xanim,viewmodel_m40a3_sprint_in,4.4,4.4
897,  xanim,xanim,viewmodel_m40a3_sprint_loop,4.5,4.5
898,  xanim,xanim,viewmodel_m40a3_sprint_out,4.6,4.6
899,  xmodel,xmodel,viewmodel_m4_mp,133.6,134.4
900,  xmodel,xmodel,viewmodel_m4_mp_brock,1.2,1.2
901,  xmodel,xmodel,viewmodel_m4_mp_bshdwl,1.2,1.2
902,  xmodel,xmodel,viewmodel_m4_mp_bwmrpt,1.2,1.2
903,  xmodel,xmodel,viewmodel_m4_mp_cmdtgr,1.2,1.2
904,  xmodel,xmodel,viewmodel_m4_mp_stagger,1.2,1.2
905,  xmodel,xmodel,weapon_m4_mp,65.6,65.6
906,  xanim,xanim,viewmodel_m4_idle,1.6,1.6
907,  xanim,xanim,viewmodel_m4_fire,2.0,2.0
908,  xanim,xanim,viewmodel_m4_reload,15.2,15.2
909,  xanim,xanim,viewmodel_m4_reload_empty,15.8,15.8
910,  xanim,xanim,viewmodel_m4_pullout,6.2,6.2
911,  xanim,xanim,viewmodel_m4_first_time_pullout,10.5,10.5
912,  xanim,xanim,viewmodel_m4_putaway,7.5,7.5
913,  xanim,xanim,viewmodel_m4silencer_quick_pullout,6.6,6.6
914,  xanim,xanim,viewmodel_m4silencer_quick_putaway,3.6,3.6
915,  xanim,xanim,viewmodel_m4_sprint_in,3.4,3.4
916,  xanim,xanim,viewmodel_m4_sprint_loop,4.1,4.1
917,  xanim,xanim,viewmodel_m4_sprint_out,3.4,3.4
918,  xanim,xanim,viewmodel_m4_fire_ads,1.9,1.9
919,  xmodel,xmodel,viewmodel_m4_and_silencer_mp,89.6,89.6
920,  xmodel,xmodel,weapon_m4_silencer_mp,107.3,107.3
921,  xmodel,xmodel,viewmodel_m4m203_mp,102.4,102.4
922,  xmodel,xmodel,weapon_m4m203_mp,76.8,76.8
923,  xanim,xanim,viewmodel_m4m203_idle,1.6,1.6
924,  xanim,xanim,viewmodel_m4m203_fire,2.3,2.3
925,  xanim,xanim,viewmodel_m4m203_reload,11.4,11.4
926,  xanim,xanim,viewmodel_m4m203_reload_empty,14.1,14.1
927,  xanim,xanim,viewmodel_m4m203_pullout,5.8,5.8
928,  xanim,xanim,viewmodel_m4m203_first_time_pullout,10.0,10.0
929,  xanim,xanim,viewmodel_m4m203_putaway,6.7,6.7
930,  xanim,xanim,viewmodel_m4m203_grenade_2_bullet,6.7,6.7
931,  xanim,xanim,viewmodel_m4m203_quick_pullout,7.0,7.0
932,  xanim,xanim,viewmodel_m4m203_quick_putaway,4.2,4.2
933,  xanim,xanim,viewmodel_m4m203_sprint_in,3.7,3.7
934,  xanim,xanim,viewmodel_m4m203_sprint_loop,5.1,5.1
935,  xanim,xanim,viewmodel_m4m203_sprint_out,3.9,3.9
936,  xanim,xanim,viewmodel_m4m203silencer_ads_fire,2.3,2.3
937,  xmodel,xmodel,viewmodel_m249_mp,170.5,171.0
938,  xmodel,xmodel,viewmodel_m249_mp_brock,2.0,2.2
939,  xmodel,xmodel,viewmodel_m249_mp_bshdwl,2.0,2.2
940,  xmodel,xmodel,viewmodel_m249_mp_bwmrpt,2.0,2.2
941,  xmodel,xmodel,viewmodel_m249_mp_cmdtgr,2.0,2.2
942,  xmodel,xmodel,viewmodel_m249_mp_stagger,2.0,2.2
943,  fx,fx,muzzleflashes/saw_flshview_a,6.1,6.1
944,  fx,fx,muzzleflashes/saw_flshview_b,6.1,6.1
945,  fx,fx,muzzleflashes/saw_flshview_c,1.1,1.1
946,  fx,fx,muzzleflashes/saw_flshview_d,6.1,6.1
947,  fx,fx,muzzleflashes/saw_flash_wv_a,6.6,6.7
948,  fx,fx,muzzleflashes/saw_flash_wv_b,6.6,6.6
949,  fx,fx,muzzleflashes/saw_flash_wv_c,6.6,6.6
950,  xmodel,xmodel,fx_bullet_chain,4.0,4.2
951,  xmodel,xmodel,fx_bullet_chain_blur,4.0,4.1
952,  fx,fx,shellejects/saw_link_view_blurred01,2.7,2.7
953,  fx,fx,shellejects/saw_link_view_blurred02,2.7,2.7
954,  fx,fx,shellejects/saw_link_view_blurred03,2.7,2.7
955,  xmodel,xmodel,weapon_saw,112.9,112.9
956,  xmodel,xmodel,weapon_saw_mp_brock,3.9,3.9
957,  xmodel,xmodel,weapon_saw_mp_bshdwl,3.9,3.9
958,  xmodel,xmodel,weapon_saw_mp_bwmrpt,3.9,3.9
959,  xmodel,xmodel,weapon_saw_mp_cmdtgr,3.9,3.9
960,  xmodel,xmodel,weapon_saw_mp_stagger,3.9,3.9
961,  xanim,xanim,viewmodel_m249_idle,1.7,1.7
962,  xanim,xanim,viewmodel_m249_idle_empty,1.7,1.7
963,  xanim,xanim,viewmodel_m249_fire,3.5,3.5
964,  xanim,xanim,viewmodel_m249_reload,38.8,38.8
965,  xanim,xanim,viewmodel_m249_reload_empty,38.8,38.8
966,  xanim,xanim,viewmodel_m249_pullout,4.8,4.8
967,  xanim,xanim,viewmodel_m249_putaway,3.8,3.8
968,  xanim,xanim,viewmodel_m249_sprint_in,3.5,3.5
969,  xanim,xanim,viewmodel_m249_sprint_loop,4.0,4.0
970,  xanim,xanim,viewmodel_m249_sprint_out,4.2,4.2
971,  xanim,xanim,viewmodel_m249_fire_ads,2.9,2.9
972,  xanim,xanim,viewmodel_m249_reload_attachment,38.3,38.3
973,  xanim,xanim,viewmodel_m249_reload_empty_attachment,38.0,38.0
974,  xanim,xanim,viewmodel_m249_idle_fgrip,1.7,1.7
975,  xanim,xanim,viewmodel_m249_idle_empty_fgrip,1.8,1.8
976,  xanim,xanim,viewmodel_m249_fire_fgrip,3.4,3.4
977,  xanim,xanim,viewmodel_m249_reload_fgrip,39.1,39.1
978,  xanim,xanim,viewmodel_m249_reload_empty_fgrip,38.9,38.9
979,  xanim,xanim,viewmodel_m249_pullout_fgrip,4.9,4.9
980,  xanim,xanim,viewmodel_m249_putaway_fgrip,4.0,4.0
981,  xanim,xanim,viewmodel_m249_sprint_in_fgrip,3.7,3.7
982,  xanim,xanim,viewmodel_m249_sprint_loop_fgrip,4.0,4.0
983,  xanim,xanim,viewmodel_m249_sprint_out_fgrip,4.5,4.5
984,  xanim,xanim,viewmodel_m249_fire_ads_fgrip,2.9,2.9
985,  xmodel,xmodel,viewmodel_miniuzi_mp,124.9,125.2
986,  xmodel,xmodel,viewmodel_miniuzi_mp_brock,1.4,1.6
987,  xmodel,xmodel,viewmodel_miniuzi_mp_bshdwl,1.4,1.6
988,  xmodel,xmodel,viewmodel_miniuzi_mp_bwmrpt,1.4,1.6
989,  xmodel,xmodel,viewmodel_miniuzi_mp_cmdtgr,1.4,1.6
990,  xmodel,xmodel,viewmodel_miniuzi_mp_stagger,1.4,1.6
991,  xmodel,xmodel,viewmodel_miniuzi_gold_mp,1.4,1.6
992,  xmodel,xmodel,weapon_mini_uzi,73.3,73.3
993,  xanim,xanim,viewmodel_miniuzi_idle,1.7,1.7
994,  xanim,xanim,viewmodel_miniuzi_fire,2.4,2.4
995,  xanim,xanim,viewmodel_miniuzi_reload,21.6,21.6
996,  xanim,xanim,viewmodel_miniuzi_attachment_reload_empty,26.1,26.1
997,  xanim,xanim,viewmodel_miniuzi_pullout,5.6,5.6
998,  xanim,xanim,viewmodel_miniuzi_putaway,3.7,3.7
999,  xanim,xanim,viewmodel_miniuzi_sprint_in,4.9,4.9
1000,  xanim,xanim,viewmodel_miniuzi_sprint_loop,7.4,7.4
1001,  xanim,xanim,viewmodel_miniuzi_sprint_out,4.8,4.8
1002,  xanim,xanim,viewmodel_miniuzi_ads_fire,2.4,2.4
1003,  xmodel,xmodel,viewmodel_miniuzi_silencer,85.5,85.5
1004,  xmodel,xmodel,weapon_mini_uzi_silencer,76.9,76.9
1005,  xmodel,xmodel,viewmodel_ak47_mp,142.4,142.8
1006,  xmodel,xmodel,viewmodel_ak47_mp_brock,1.2,1.4
1007,  xmodel,xmodel,viewmodel_ak47_mp_bshdwl,1.2,1.4
1008,  xmodel,xmodel,viewmodel_ak47_mp_bwmrpt,1.2,1.4
1009,  xmodel,xmodel,viewmodel_ak47_mp_cmdtgr,1.2,1.4
1010,  xmodel,xmodel,viewmodel_ak47_mp_stagger,1.2,1.4
1011,  xmodel,xmodel,viewmodel_ak47_gold_mp,1.2,1.4
1012,  fx,fx,muzzleflashes/ak47_flshview_a,3.4,3.4
1013,  fx,fx,muzzleflashes/ak47_flshview_b,2.9,2.9
1014,  xmodel,xmodel,weapon_ak47,87.3,87.3
1015,  xanim,xanim,viewmodel_ak47_idle,1.6,1.6
1016,  xanim,xanim,viewmodel_ak47_fire,2.5,2.5
1017,  xanim,xanim,viewmodel_ak47_reload,16.5,16.5
1018,  xanim,xanim,viewmodel_ak47_reload_empty,23.3,23.3
1019,  xanim,xanim,viewmodel_ak47_pullout,6.5,6.5
1020,  xanim,xanim,viewmodel_ak47_putaway,5.4,5.4
1021,  xanim,xanim,viewmodel_ak47_putaway_quick,4.0,4.0
1022,  xanim,xanim,viewmodel_ak47_sprint_in,3.6,3.6
1023,  xanim,xanim,viewmodel_ak47_sprint_loop,4.7,4.7
1024,  xanim,xanim,viewmodel_ak47_sprint_out,3.7,3.7
1025,  xanim,xanim,viewmodel_ak47_fire_ads,2.3,2.3
1026,  xanim,xanim,viewmodel_ak47_first_time_pullout,11.5,11.5
1027,  xanim,xanim,viewmodel_ak47_pullout_quick,7.3,7.3
1028,  xanim,xanim,viewmodel_ak47_reflex_ads_fire,2.0,2.0
1029,  xmodel,xmodel,viewmodel_ak47_and_silencer_mp,98.1,98.1
1030,  xmodel,xmodel,weapon_ak47_silencer,90.2,90.2
1031,  xmodel,xmodel,viewmodel_ak47_grenadier_mp,97.7,97.9
1032,  xmodel,xmodel,weapon_ak47_grenadier,104.8,104.8
1033,  xanim,xanim,viewmodel_ak47_grenadier_idle,1.6,1.6
1034,  xanim,xanim,viewmodel_ak47_grenadier_fire,2.2,2.2
1035,  xanim,xanim,viewmodel_ak47_grenadier_reload,16.6,16.6
1036,  xanim,xanim,viewmodel_ak47_grenadier_reload_empty,22.2,22.2
1037,  xanim,xanim,viewmodel_ak47_grenadier_pullout,7.3,7.3
1038,  xanim,xanim,viewmodel_ak47_grenadier_first_time_pullout,10.2,10.2
1039,  xanim,xanim,viewmodel_ak47_grenadier_putaway,4.5,4.5
1040,  xanim,xanim,viewmodel_ak47_grenadier_fromgrenade,5.9,5.9
1041,  xanim,xanim,viewmodel_ak47_grenadier_quick_pullout,7.4,7.4
1042,  xanim,xanim,viewmodel_ak47_grenadier_quick_putaway,4.0,4.0
1043,  xanim,xanim,viewmodel_ak47_grenadier_sprint_in,3.4,3.4
1044,  xanim,xanim,viewmodel_ak47_grenadier_sprint_loop,4.1,4.1
1045,  xanim,xanim,viewmodel_ak47_grenadier_sprint_out,3.5,3.5
1046,  xanim,xanim,viewmodel_ak47_grenadier_ads_fire,2.0,2.0
1047,  xmodel,xmodel,viewmodel_dragunov_mp,125.3,126.0
1048,  xmodel,xmodel,viewmodel_dragunov_mp_brock,1.1,1.3
1049,  xmodel,xmodel,viewmodel_dragunov_mp_bshdwl,1.1,1.3
1050,  xmodel,xmodel,viewmodel_dragunov_mp_bwmrpt,1.1,1.3
1051,  xmodel,xmodel,viewmodel_dragunov_mp_cmdtgr,1.1,1.3
1052,  xmodel,xmodel,viewmodel_dragunov_mp_stagger,1.1,1.3
1053,  xmodel,xmodel,viewmodel_dragunov_gold_mp,1.1,1.3
1054,  xmodel,xmodel,weapon_dragunov,100.5,100.5
1055,  xmodel,xmodel,weapon_dragunov_mp_brock,4.8,4.8
1056,  xmodel,xmodel,weapon_dragunov_mp_bshdwl,4.8,4.8
1057,  xmodel,xmodel,weapon_dragunov_mp_bwmrpt,4.8,4.8
1058,  xmodel,xmodel,weapon_dragunov_mp_cmdtgr,4.8,4.8
1059,  xmodel,xmodel,weapon_dragunov_mp_stagger,4.8,4.8
1060,  xmodel,xmodel,weapon_dragunov_gold,4.8,4.8
1061,  xanim,xanim,viewmodel_dragunov_idle,1.5,1.5
1062,  xanim,xanim,viewmodel_dragunov_fire,3.3,3.3
1063,  xanim,xanim,viewmodel_dragunov_reload,21.8,21.8
1064,  xanim,xanim,viewmodel_dragunov_reload_empty,26.1,26.1
1065,  xanim,xanim,viewmodel_dragunov_pullout,13.9,13.9
1066,  xanim,xanim,viewmodel_dragunov_putaway,11.5,11.5
1067,  xanim,xanim,viewmodel_dragunov_quick_pullout,5.2,5.2
1068,  xanim,xanim,viewmodel_dragunov_quick_putaway,3.8,3.8
1069,  xanim,xanim,viewmodel_dragunov_sprint_in,3.7,3.7
1070,  xanim,xanim,viewmodel_dragunov_sprint_loop,5.1,5.1
1071,  xanim,xanim,viewmodel_dragunov_sprint_out,3.6,3.6
1072,  xmodel,xmodel,viewmodel_ak74u_mp,121.6,122.1
1073,  xmodel,xmodel,viewmodel_ak74u_mp_brock,1.3,1.5
1074,  xmodel,xmodel,viewmodel_ak74u_mp_bshdwl,1.3,1.5
1075,  xmodel,xmodel,viewmodel_ak74u_mp_bwmrpt,1.3,1.5
1076,  xmodel,xmodel,viewmodel_ak74u_mp_cmdtgr,1.3,1.5
1077,  xmodel,xmodel,viewmodel_ak74u_mp_stagger,1.3,1.5
1078,  xmodel,xmodel,weapon_ak74u,84.8,84.8
1079,  xanim,xanim,viewmodel_ak74u_idle,1.5,1.5
1080,  xanim,xanim,viewmodel_ak74u_fire,2.5,2.5
1081,  xanim,xanim,viewmodel_ak74u_reload,16.4,16.4
1082,  xanim,xanim,viewmodel_ak74u_reload_empty,23.4,23.4
1083,  xanim,xanim,viewmodel_ak74u_pullout,6.6,6.6
1084,  xanim,xanim,viewmodel_ak74u_pullout_first,11.6,11.6
1085,  xanim,xanim,viewmodel_ak74u_putaway,5.5,5.5
1086,  xanim,xanim,viewmodel_ak74u_pullout_quick,7.1,7.1
1087,  xanim,xanim,viewmodel_ak74u_putaway_quick,4.0,4.0
1088,  xanim,xanim,viewmodel_ak74u_sprint_in,3.6,3.6
1089,  xanim,xanim,viewmodel_ak74u_sprint_loop,4.6,4.6
1090,  xanim,xanim,viewmodel_ak74u_sprint_out,3.5,3.5
1091,  xanim,xanim,viewmodel_ak74u_fire_ads,2.8,2.8
1092,  xmodel,xmodel,viewmodel_ak74u_silencer,74.6,74.6
1093,  xmodel,xmodel,weapon_ak74u_supressed,88.1,88.1
1094,  xanim,xanim,viewmodel_ak74u_acog_ads_fire,1.9,1.9
1095,  xmodel,xmodel,viewmodel_rpd_mp,173.7,174.3
1096,  xmodel,xmodel,viewmodel_rpd_mp_brock,2.5,2.7
1097,  xmodel,xmodel,viewmodel_rpd_mp_bshdwl,2.5,2.7
1098,  xmodel,xmodel,viewmodel_rpd_mp_bwmrpt,2.5,2.7
1099,  xmodel,xmodel,viewmodel_rpd_mp_cmdtgr,2.5,2.7
1100,  xmodel,xmodel,viewmodel_rpd_mp_stagger,2.5,2.7
1101,  xmodel,xmodel,weapon_rpd,101.2,101.2
1102,  xanim,xanim,viewmodel_rpd_idle,1.8,1.8
1103,  xanim,xanim,viewmodel_rpd_fire,3.5,3.5
1104,  xanim,xanim,viewmodel_rpd_reload,60.5,60.5
1105,  xanim,xanim,viewmodel_rpd_pullout,8.4,8.4
1106,  xanim,xanim,viewmodel_rpd_putaway,4.3,4.3
1107,  xanim,xanim,viewmodel_rpd_sprint_in,3.6,3.6
1108,  xanim,xanim,viewmodel_rpd_sprint_loop,4.2,4.2
1109,  xanim,xanim,viewmodel_rpd_sprint_out,3.7,3.7
1110,  xanim,xanim,viewmodel_rpd_ads_fire,3.5,3.5
1111,  xanim,xanim,viewmodel_rpd_attachment_reload,59.6,59.6
1112,  xanim,xanim,viewmodel_rpd_grip_idle,1.8,1.8
1113,  xanim,xanim,viewmodel_rpd_grip_fire,3.5,3.5
1114,  xanim,xanim,viewmodel_rpd_grip_reload,61.3,61.3
1115,  xanim,xanim,viewmodel_rpd_grip_pullout,8.3,8.3
1116,  xanim,xanim,viewmodel_rpd_grip_putaway,4.3,4.3
1117,  xanim,xanim,viewmodel_rpd_grip_sprint_in,3.6,3.6
1118,  xanim,xanim,viewmodel_rpd_grip_sprint_loop,4.3,4.3
1119,  xanim,xanim,viewmodel_rpd_grip_sprint_out,3.7,3.7
1120,  xanim,xanim,viewmodel_rpd_grip_ads_fire,3.5,3.5
1121,  xmodel,xmodel,viewmodel_g36c_mp,154.6,155.4
1122,  xmodel,xmodel,viewmodel_g36c_mp_brock,1.3,1.5
1123,  xmodel,xmodel,viewmodel_g36c_mp_bshdwl,1.3,1.5
1124,  xmodel,xmodel,viewmodel_g36c_mp_bwmrpt,1.3,1.5
1125,  xmodel,xmodel,viewmodel_g36c_mp_cmdtgr,1.3,1.5
1126,  xmodel,xmodel,viewmodel_g36c_mp_stagger,1.3,1.5
1127,  fx,fx,muzzleflashes/g36_flshview_a,3.4,3.4
1128,  fx,fx,muzzleflashes/g36_flshview_b,2.9,2.9
1129,  xmodel,xmodel,weapon_g36_mp,106.2,106.2
1130,  xmodel,xmodel,weapon_g36_mp_brock,117.7,117.7
1131,  xanim,xanim,viewmodel_g36_idle,1.5,1.5
1132,  xanim,xanim,viewmodel_g36_fire,2.0,2.0
1133,  xanim,xanim,viewmodel_g36_reload,14.4,14.4
1134,  xanim,xanim,viewmodel_g36_reload_empty,18.8,18.8
1135,  xanim,xanim,viewmodel_g36_pullout,3.3,3.3
1136,  xanim,xanim,viewmodel_g36_putaway_fast,3.4,3.4
1137,  xanim,xanim,viewmodel_g36_pullout_fast,8.3,8.3
1138,  xanim,xanim,viewmodel_g36_sprint_in,3.2,3.2
1139,  xanim,xanim,viewmodel_g36_sprint_loop,4.4,4.4
1140,  xanim,xanim,viewmodel_g36_sprint_out,3.2,3.2
1141,  xanim,xanim,viewmodel_g36_fire_ads,2.0,2.0
1142,  xmodel,xmodel,viewmodel_g36c_silencer,88.5,88.5
1143,  xmodel,xmodel,weapon_g36csd_mp,109.5,109.5
1144,  xmodel,xmodel,viewmodel_g36cm203_mp,102.2,102.2
1145,  xmodel,xmodel,weapon_g36m203,117.8,117.8
1146,  xanim,xanim,viewmodel_g36m203_idle,1.6,1.6
1147,  xanim,xanim,viewmodel_g36m203_fire,2.1,2.1
1148,  xanim,xanim,viewmodel_g36m203_reload,14.1,14.1
1149,  xanim,xanim,viewmodel_g36m203_reload_empty,18.6,18.6
1150,  xanim,xanim,viewmodel_g36m203_pullout   ,3.3,3.3
1151,  xanim,xanim,viewmodel_g36m203_pullout,3.3,3.3
1152,  xanim,xanim,viewmodel_g36m203_putaway_fast,4.0,4.0
1153,  xanim,xanim,viewmodel_g36m203_fromgrenade,8.2,8.2
1154,  xanim,xanim,viewmodel_g36m203_pullout_fast,8.4,8.4
1155,  xanim,xanim,viewmodel_g36m203_sprint_in,3.3,3.3
1156,  xanim,xanim,viewmodel_g36m203_sprint_loop,4.4,4.4
1157,  xanim,xanim,viewmodel_g36m203_sprint_out,3.3,3.3
1158,  xanim,xanim,viewmodel_g36m203_fire_ads,2.0,2.0
1159,  xmodel,xmodel,viewmodel_g3_mp,128.4,128.7
1160,  xmodel,xmodel,viewmodel_g3_mp_brock,1.1,1.3
1161,  xmodel,xmodel,viewmodel_g3_mp_bshdwl,1.1,1.3
1162,  xmodel,xmodel,viewmodel_g3_mp_bwmrpt,1.1,1.3
1163,  xmodel,xmodel,viewmodel_g3_mp_cmdtgr,1.1,1.3
1164,  xmodel,xmodel,viewmodel_g3_mp_stagger,1.1,1.3
1165,  xmodel,xmodel,weapon_g3,93.1,93.1
1166,  xanim,xanim,viewmodel_g3_idle,1.5,1.5
1167,  xanim,xanim,viewmodel_g3_fire,2.5,2.5
1168,  xanim,xanim,viewmodel_g3_reload,19.6,19.6
1169,  xanim,xanim,viewmodel_g3_reload_empty,26.4,26.4
1170,  xanim,xanim,viewmodel_g3_pullout,5.6,5.6
1171,  xanim,xanim,viewmodel_g3_first_time_pullout,9.4,9.4
1172,  xanim,xanim,viewmodel_g3_putaway,6.0,6.0
1173,  xanim,xanim,viewmodel_g3_quick_pullout,7.6,7.6
1174,  xanim,xanim,viewmodel_g3_quick_putaway,5.3,5.3
1175,  xanim,xanim,viewmodel_g3_sprint_in,3.7,3.7
1176,  xanim,xanim,viewmodel_g3_sprint_loop,4.9,4.9
1177,  xanim,xanim,viewmodel_g3_sprint_out,3.7,3.7
1178,  xanim,xanim,viewmodel_g3_ads_fire,2.3,2.3
1179,  xmodel,xmodel,viewmodel_g3_silencer,81.0,81.0
1180,  xmodel,xmodel,weapon_g3_silencer,96.2,96.2
1181,  xmodel,xmodel,viewmodel_g3m203_mp,94.5,94.5
1182,  xmodel,xmodel,weapon_g3m203,104.4,104.4
1183,  xanim,xanim,viewmodel_g3m203_idle,1.6,1.6
1184,  xanim,xanim,viewmodel_g3m203_fire,2.5,2.5
1185,  xanim,xanim,viewmodel_g3m203_reload,19.7,19.7
1186,  xanim,xanim,viewmodel_g3m203_reload_empty,26.5,26.5
1187,  xanim,xanim,viewmodel_g3m203_pullout,5.5,5.5
1188,  xanim,xanim,viewmodel_g3m203_first_time_pullout,9.4,9.4
1189,  xanim,xanim,viewmodel_g3m203_putaway,6.0,6.0
1190,  xanim,xanim,viewmodel_g3m203_grenade_2_bullet,7.1,7.1
1191,  xanim,xanim,viewmodel_g3m203_quick_pullout,7.6,7.6
1192,  xanim,xanim,viewmodel_g3m203_quick_putaway,5.3,5.3
1193,  xanim,xanim,viewmodel_g3m203_sprint_in,3.8,3.8
1194,  xanim,xanim,viewmodel_g3m203_sprint_loop,5.0,5.0
1195,  xanim,xanim,viewmodel_g3m203_sprint_out,3.8,3.8
1196,  xanim,xanim,viewmodel_g3m203_ads_fire,2.3,2.3
1197,  xmodel,xmodel,viewmodel_m14_mp,120.7,120.9
1198,  xmodel,xmodel,viewmodel_m14_mp_brock,1.0,1.2
1199,  xmodel,xmodel,viewmodel_m14_mp_bshdwl,1.0,1.2
1200,  xmodel,xmodel,viewmodel_m14_mp_bwmrpt,1.0,1.2
1201,  xmodel,xmodel,viewmodel_m14_mp_cmdtgr,1.0,1.2
1202,  xmodel,xmodel,viewmodel_m14_mp_stagger,1.0,1.2
1203,  xmodel,xmodel,weapon_m14_scout_mp,44.0,44.0
1204,  xmodel,xmodel,weapon_m14_scout_mp_brock,1.8,1.8
